timestamp_ms,source,can_id,speed_kmh,rpm,throttle_pct,engine_load_pct,maf_g_s,coolant_temp_c,session_label,obd_latency_ms
1787594743020,OBD_PID,0x705,,,,,7.15,,Economico,1.714
1787594743063,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594743063,CAN_DBC,0x100,78.0,2449,,,,,Economico,
1787594743113,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594743120,OBD_PID,0x706,,,,,,87.0,Economico,1.200
1787594743163,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594743164,CAN_DBC,0x100,79.0,2489,,,,,Economico,
1787594743213,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594743221,OBD_PID,0x701,80.0,,,,,,Economico,1.453
1787594743263,CAN_DBC,0x200,,,29.8,24.7,,,Economico,
1787594743264,CAN_DBC,0x100,80.0,2500,,,,,Economico,
1787594743313,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594743322,OBD_PID,0x702,,2494,,,,,Economico,1.920
1787594743363,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594743364,CAN_DBC,0x100,79.0,2489,,,,,Economico,
1787594743413,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594743422,OBD_PID,0x703,,,29.0,,,,Economico,1.492
1787594743463,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594743464,CAN_DBC,0x100,78.0,2449,,,,,Economico,
1787594743513,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594743522,OBD_PID,0x704,,,,23.1,,,Economico,1.091
1787594743563,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594743565,CAN_DBC,0x100,76.0,2392,,,,,Economico,
1787594743613,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594743623,OBD_PID,0x705,,,,,6.75,,Economico,1.516
1787594743663,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594743664,CAN_DBC,0x100,74.0,2311,,,,,Economico,
1787594743664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594743713,CAN_DBC,0x200,,,25.9,22.0,,,Economico,
1787594743724,OBD_PID,0x706,,,,,,87.0,Economico,1.967
1787594743763,CAN_DBC,0x200,,,24.7,20.8,,,Economico,
1787594743764,CAN_DBC,0x100,71.0,2209,,,,,Economico,
1787594743813,CAN_DBC,0x200,,,23.9,20.0,,,Economico,
1787594743825,OBD_PID,0x701,69.0,,,,,,Economico,1.678
1787594743863,CAN_DBC,0x200,,,22.7,18.8,,,Economico,
1787594743864,CAN_DBC,0x100,67.0,2097,,,,,Economico,
1787594743913,CAN_DBC,0x200,,,22.0,17.6,,,Economico,
1787594743925,OBD_PID,0x702,,2041,,,,,Economico,1.127
1787594743963,CAN_DBC,0x200,,,20.8,16.9,,,Economico,
1787594743964,CAN_DBC,0x100,63.0,1974,,,,,Economico,
1787594744013,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594744027,OBD_PID,0x703,,,20.0,,,,Economico,1.247
1787594744063,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594744064,CAN_DBC,0x100,60.0,1852,,,,,Economico,
1787594744113,CAN_DBC,0x200,,,18.8,15.7,,,Economico,
1787594744128,OBD_PID,0x704,,,,16.1,,,Economico,1.761
1787594744163,CAN_DBC,0x200,,,17.6,14.9,,,Economico,
1787594744173,CAN_DBC,0x100,56.0,1725,,,,,Economico,
1787594744223,CAN_DBC,0x200,,,16.9,13.7,,,Economico,
1787594744261,OBD_PID,0x705,,,,,3.90,,Economico,16.327
1787594744278,CAN_DBC,0x200,,,15.7,12.9,,,Economico,
1787594744278,CAN_DBC,0x100,52.0,1602,,,,,Economico,
1787594744313,CAN_DBC,0x200,,,14.9,11.8,,,Economico,
1787594744363,CAN_DBC,0x200,,,13.7,11.0,,,Economico,
1787594744365,CAN_DBC,0x100,48.0,1490,,,,,Economico,
1787594744365,OBD_PID,0x706,,,,,,87.0,Economico,3.149
1787594744413,CAN_DBC,0x200,,,12.9,11.0,,,Economico,
1787594744463,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594744464,CAN_DBC,0x100,45.0,1388,,,,,Economico,
1787594744464,OBD_PID,0x701,46.0,,,,,,Economico,2.167
1787594744513,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594744563,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594744564,CAN_DBC,0x100,43.0,1307,,,,,Economico,
1787594744564,OBD_PID,0x702,,1307,,,,,Economico,1.926
1787594744613,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594744663,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594744664,CAN_DBC,0x100,41.0,1250,,,,,Economico,
1787594744664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594744666,OBD_PID,0x703,,,10.2,,,,Economico,1.717
1787594744713,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594744763,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594744764,CAN_DBC,0x100,40.0,1210,,,,,Economico,
1787594744767,OBD_PID,0x704,,,,7.8,,,Economico,1.767
1787594744813,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594744863,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594744864,CAN_DBC,0x100,40.0,1200,,,,,Economico,
1787594744868,OBD_PID,0x705,,,,,2.64,,Economico,1.768
1787594744913,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594744963,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594744964,CAN_DBC,0x100,40.0,1210,,,,,Economico,
1787594744968,OBD_PID,0x706,,,,,,87.0,Economico,1.483
1787594745013,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594745063,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594745064,CAN_DBC,0x100,41.0,1250,,,,,Economico,
1787594745069,OBD_PID,0x701,42.0,,,,,,Economico,0.939
1787594745113,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594745163,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594745164,CAN_DBC,0x100,43.0,1307,,,,,Economico,
1787594745170,OBD_PID,0x702,,1307,,,,,Economico,1.793
1787594745215,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
120460,DIAG,0x000,,,,,,,,NOR,HEARTBEAT up=120 rx=4860 sd=4860 mqtt=4785 lost=0 ovf=0 bo=0 hf=11132 hmin=11132 hmax=11424 havg=11326 hu=48260 sdwr=95782 psram=0
1787594745263,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594745264,CAN_DBC,0x100,45.0,1388,,,,,Economico,
1787594745271,OBD_PID,0x703,,,12.2,,,,Economico,1.888
1787594745313,CAN_DBC,0x200,,,12.9,11.0,,,Economico,
1787594745363,CAN_DBC,0x200,,,13.7,11.0,,,Economico,
1787594745363,CAN_DBC,0x100,48.0,1490,,,,,Economico,
1787594745371,OBD_PID,0x704,,,,11.0,,,Economico,1.308
1787594745413,CAN_DBC,0x200,,,14.9,11.8,,,Economico,
1787594745463,CAN_DBC,0x200,,,15.7,12.9,,,Economico,
1787594745464,CAN_DBC,0x100,52.0,1602,,,,,Economico,
1787594745472,OBD_PID,0x705,,,,,3.66,,Economico,1.658
1787594745515,CAN_DBC,0x200,,,16.9,13.7,,,Economico,
1787594745563,CAN_DBC,0x200,,,17.6,14.9,,,Economico,
1787594745564,CAN_DBC,0x100,56.0,1725,,,,,Economico,
1787594745572,OBD_PID,0x706,,,,,,87.0,Economico,1.034
1787594745613,CAN_DBC,0x200,,,18.8,15.7,,,Economico,
1787594745663,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594745664,CAN_DBC,0x100,60.0,1852,,,,,Economico,
1787594745664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594745674,OBD_PID,0x701,60.0,,,,,,Economico,2.006
1787594745713,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594745763,CAN_DBC,0x200,,,20.8,16.9,,,Economico,
1787594745764,CAN_DBC,0x100,63.0,1974,,,,,Economico,
1787594745801,OBD_PID,0x702,,1974,,,,,Economico,17.488
1787594745825,CAN_DBC,0x200,,,22.0,17.6,,,Economico,
1787594745880,CAN_DBC,0x200,,,22.7,18.8,,,Economico,
1787594745880,CAN_DBC,0x100,67.0,2097,,,,,Economico,
1787594745908,OBD_PID,0x703,,,23.1,,,,Economico,1.089
1787594745913,CAN_DBC,0x200,,,23.9,20.0,,,Economico,
1787594745963,CAN_DBC,0x200,,,24.7,20.8,,,Economico,
1787594745964,CAN_DBC,0x100,71.0,2209,,,,,Economico,
1787594746009,OBD_PID,0x704,,,,21.2,,,Economico,1.131
1787594746013,CAN_DBC,0x200,,,25.9,22.0,,,Economico,
1787594746063,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594746066,CAN_DBC,0x100,74.0,2311,,,,,Economico,
1787594746110,OBD_PID,0x705,,,,,6.75,,Economico,1.580
1787594746113,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594746163,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594746163,CAN_DBC,0x100,76.0,2392,,,,,Economico,
1787594746210,OBD_PID,0x706,,,,,,87.0,Economico,1.049
1787594746213,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594746263,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594746264,CAN_DBC,0x100,78.0,2449,,,,,Economico,
1787594746311,OBD_PID,0x701,78.0,,,,,,Economico,1.428
1787594746313,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594746363,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594746364,CAN_DBC,0x100,79.0,2489,,,,,Economico,
1787594746412,OBD_PID,0x702,,2489,,,,,Economico,2.035
1787594746414,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594746463,CAN_DBC,0x200,,,29.8,24.7,,,Economico,
1787594746464,CAN_DBC,0x100,80.0,2500,,,,,Economico,
1787594746512,OBD_PID,0x703,,,30.2,,,,Economico,1.512
1787594746513,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594746563,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594746564,CAN_DBC,0x100,79.0,2489,,,,,Economico,
1787594746613,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594746614,OBD_PID,0x704,,,,23.9,,,Economico,2.567
1787594746663,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594746664,CAN_DBC,0x100,78.0,2449,,,,,Economico,
1787594746664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594746713,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594746714,OBD_PID,0x705,,,,,7.15,,Economico,2.639
1787594746763,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594746764,CAN_DBC,0x100,76.0,2392,,,,,Economico,
1787594746813,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594746814,OBD_PID,0x706,,,,,,87.0,Economico,1.861
1787594746863,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594746863,CAN_DBC,0x100,74.0,2311,,,,,Economico,
1787594746913,CAN_DBC,0x200,,,25.9,22.0,,,Economico,
1787594746914,OBD_PID,0x701,73.0,,,,,,Economico,1.264
1787594746963,CAN_DBC,0x200,,,24.7,20.8,,,Economico,
1787594746964,CAN_DBC,0x100,71.0,2209,,,,,Economico,
1787594747013,CAN_DBC,0x200,,,23.9,20.0,,,Economico,
1787594747018,OBD_PID,0x702,,2158,,,,,Economico,2.086
1787594747063,CAN_DBC,0x200,,,22.7,18.8,,,Economico,
1787594747064,CAN_DBC,0x100,67.0,2097,,,,,Economico,
1787594747113,CAN_DBC,0x200,,,22.0,17.6,,,Economico,
1787594747120,OBD_PID,0x703,,,22.0,,,,Economico,1.665
1787594747163,CAN_DBC,0x200,,,20.8,16.9,,,Economico,
1787594747164,CAN_DBC,0x100,63.0,1974,,,,,Economico,
1787594747213,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594747220,OBD_PID,0x704,,,,16.9,,,Economico,1.033
1787594747263,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594747264,CAN_DBC,0x100,60.0,1852,,,,,Economico,
1787594747313,CAN_DBC,0x200,,,18.8,15.7,,,Economico,
1787594747321,OBD_PID,0x705,,,,,4.43,,Economico,1.338
1787594747363,CAN_DBC,0x200,,,17.6,14.9,,,Economico,
1787594747364,CAN_DBC,0x100,56.0,1725,,,,,Economico,
1787594747413,CAN_DBC,0x200,,,16.9,13.7,,,Economico,
1787594747422,OBD_PID,0x706,,,,,,87.0,Economico,1.821
1787594747463,CAN_DBC,0x200,,,15.7,12.9,,,Economico,
1787594747472,CAN_DBC,0x100,52.0,1602,,,,,Economico,
1787594747527,CAN_DBC,0x200,,,14.9,11.8,,,Economico,
1787594747563,OBD_PID,0x701,51.0,,,,,,Economico,18.395
1787594747563,CAN_DBC,0x200,,,13.7,11.0,,,Economico,
1787594747582,CAN_DBC,0x100,48.0,1490,,,,,Economico,
1787594747613,CAN_DBC,0x200,,,12.9,11.0,,,Economico,
1787594747663,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594747664,CAN_DBC,0x100,45.0,1388,,,,,Economico,
1787594747664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594747668,OBD_PID,0x702,,1388,,,,,Economico,2.498
1787594747713,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594747763,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594747764,CAN_DBC,0x100,43.0,1307,,,,,Economico,
1787594747770,OBD_PID,0x703,,,11.0,,,,Economico,1.478
1787594747813,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594747863,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594747864,CAN_DBC,0x100,41.0,1250,,,,,Economico,
1787594747871,OBD_PID,0x704,,,,7.8,,,Economico,1.921
1787594747913,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594747964,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594747964,CAN_DBC,0x100,40.0,1210,,,,,Economico,
1787594747971,OBD_PID,0x705,,,,,2.64,,Economico,1.370
1787594748013,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594748063,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594748064,CAN_DBC,0x100,40.0,1200,,,,,Economico,
1787594748073,OBD_PID,0x706,,,,,,87.0,Economico,1.973
1787594748113,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594748163,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594748164,CAN_DBC,0x100,40.0,1210,,,,,Economico,
1787594748174,OBD_PID,0x701,40.0,,,,,,Economico,1.587
1787594748213,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594748263,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594748264,CAN_DBC,0x100,41.0,1250,,,,,Economico,
1787594748274,OBD_PID,0x702,,1250,,,,,Economico,1.074
1787594748313,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594748363,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594748364,CAN_DBC,0x100,43.0,1307,,,,,Economico,
1787594748376,OBD_PID,0x703,,,11.0,,,,Economico,1.405
1787594748413,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594748463,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594748464,CAN_DBC,0x100,45.0,1388,,,,,Economico,
1787594748477,OBD_PID,0x704,,,,10.2,,,Economico,1.838
1787594748513,CAN_DBC,0x200,,,12.9,11.0,,,Economico,
1787594748563,CAN_DBC,0x200,,,13.7,11.0,,,Economico,
1787594748563,CAN_DBC,0x100,48.0,1490,,,,,Economico,
1787594748577,OBD_PID,0x705,,,,,3.23,,Economico,1.315
1787594748613,CAN_DBC,0x200,,,14.9,11.8,,,Economico,
1787594748663,CAN_DBC,0x200,,,15.7,12.9,,,Economico,
1787594748664,CAN_DBC,0x100,52.0,1602,,,,,Economico,
1787594748664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594748678,OBD_PID,0x706,,,,,,87.0,Economico,1.805
1787594748714,CAN_DBC,0x200,,,16.9,13.7,,,Economico,
1787594748763,CAN_DBC,0x200,,,17.6,14.9,,,Economico,
1787594748764,CAN_DBC,0x100,56.0,1725,,,,,Economico,
1787594748778,OBD_PID,0x701,56.0,,,,,,Economico,1.314
1787594748813,CAN_DBC,0x200,,,18.8,15.7,,,Economico,
1787594748863,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594748865,CAN_DBC,0x100,60.0,1852,,,,,Economico,
1787594748879,OBD_PID,0x702,,1852,,,,,Economico,1.870
1787594748913,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594748963,CAN_DBC,0x200,,,20.8,16.9,,,Economico,
1787594748964,CAN_DBC,0x100,63.0,1974,,,,,Economico,
1787594748979,OBD_PID,0x703,,,21.2,,,,Economico,1.240
1787594749013,CAN_DBC,0x200,,,22.0,17.6,,,Economico,
1787594749063,CAN_DBC,0x200,,,22.7,18.8,,,Economico,
1787594749064,CAN_DBC,0x100,67.0,2097,,,,,Economico,
1787594749080,OBD_PID,0x704,,,,18.8,,,Economico,1.036
1787594749113,CAN_DBC,0x200,,,23.9,20.0,,,Economico,
1787594749175,CAN_DBC,0x200,,,24.7,20.8,,,Economico,
1787594749175,CAN_DBC,0x100,71.0,2209,,,,,Economico,
1787594749208,OBD_PID,0x705,,,,,6.20,,Economico,15.235
1787594749224,CAN_DBC,0x200,,,25.9,22.0,,,Economico,
1787594749263,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594749264,CAN_DBC,0x100,74.0,2311,,,,,Economico,
1787594749310,OBD_PID,0x706,,,,,,87.0,Economico,1.187
1787594749313,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594749363,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594749364,CAN_DBC,0x100,76.0,2392,,,,,Economico,
1787594749411,OBD_PID,0x701,77.0,,,,,,Economico,1.589
1787594749413,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594749463,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594749464,CAN_DBC,0x100,78.0,2449,,,,,Economico,
1787594749511,OBD_PID,0x702,,2449,,,,,Economico,1.074
1787594749513,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594749563,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594749564,CAN_DBC,0x100,79.0,2489,,,,,Economico,
1787594749612,OBD_PID,0x703,,,29.0,,,,Economico,1.555
1787594749613,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594749663,CAN_DBC,0x200,,,29.8,24.7,,,Economico,
1787594749664,CAN_DBC,0x100,80.0,2500,,,,,Economico,
1787594749664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594749713,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594749714,OBD_PID,0x704,,,,23.9,,,Economico,3.386
1787594749763,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594749763,CAN_DBC,0x100,79.0,2489,,,,,Economico,
1787594749813,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594749814,OBD_PID,0x705,,,,,7.57,,Economico,2.789
1787594749863,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594749863,CAN_DBC,0x100,78.0,2449,,,,,Economico,
1787594749913,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594749914,OBD_PID,0x706,,,,,,87.0,Economico,1.968
1787594749963,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594749964,CAN_DBC,0x100,76.0,2392,,,,,Economico,
1787594750013,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594750014,OBD_PID,0x701,75.0,,,,,,Economico,1.160
1787594750063,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594750064,CAN_DBC,0x100,74.0,2311,,,,,Economico,
1787594750113,CAN_DBC,0x200,,,25.9,22.0,,,Economico,
1787594750119,OBD_PID,0x702,,2260,,,,,Economico,1.782
1787594750163,CAN_DBC,0x200,,,24.7,20.8,,,Economico,
1787594750163,CAN_DBC,0x100,71.0,2209,,,,,Economico,
1787594750213,CAN_DBC,0x200,,,23.9,20.0,,,Economico,
1787594750221,OBD_PID,0x703,,,23.9,,,,Economico,1.667
1787594750263,CAN_DBC,0x200,,,22.7,18.8,,,Economico,
1787594750263,CAN_DBC,0x100,67.0,2097,,,,,Economico,
1787594750313,CAN_DBC,0x200,,,22.0,17.6,,,Economico,
1787594750322,OBD_PID,0x704,,,,18.0,,,Economico,1.593
1787594750363,CAN_DBC,0x200,,,20.8,16.9,,,Economico,
1787594750364,CAN_DBC,0x100,63.0,1974,,,,,Economico,
1787594750413,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594750422,OBD_PID,0x705,,,,,4.72,,Economico,0.930
1787594750463,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594750464,CAN_DBC,0x100,60.0,1852,,,,,Economico,
1787594750513,CAN_DBC,0x200,,,18.8,15.7,,,Economico,
1787594750523,OBD_PID,0x706,,,,,,87.0,Economico,1.460
1787594750563,CAN_DBC,0x200,,,17.6,14.9,,,Economico,
1787594750563,CAN_DBC,0x100,56.0,1725,,,,,Economico,
1787594750613,CAN_DBC,0x200,,,16.9,13.7,,,Economico,
1787594750624,OBD_PID,0x701,54.0,,,,,,Economico,1.905
1787594750663,CAN_DBC,0x200,,,15.7,12.9,,,Economico,
1787594750663,CAN_DBC,0x100,52.0,1602,,,,,Economico,
1787594750664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594750713,CAN_DBC,0x200,,,14.9,11.8,,,Economico,
1787594750724,OBD_PID,0x702,,1541,,,,,Economico,1.416
1787594750763,CAN_DBC,0x200,,,13.7,11.0,,,Economico,
1787594750764,CAN_DBC,0x100,48.0,1490,,,,,Economico,
1787594750825,CAN_DBC,0x200,,,12.9,11.0,,,Economico,
1787594750858,OBD_PID,0x703,,,12.9,,,,Economico,15.450
1787594750874,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594750874,CAN_DBC,0x100,45.0,1388,,,,,Economico,
1787594750913,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594750960,OBD_PID,0x704,,,,10.2,,,Economico,1.757
1787594750963,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594750963,CAN_DBC,0x100,43.0,1307,,,,,Economico,
1787594751013,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594751060,OBD_PID,0x705,,,,,2.79,,Economico,1.293
1787594751063,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594751063,CAN_DBC,0x100,41.0,1250,,,,,Economico,
1787594751113,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594751161,OBD_PID,0x706,,,,,,87.0,Economico,1.769
1787594751163,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594751163,CAN_DBC,0x100,40.0,1210,,,,,Economico,
1787594751213,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594751261,OBD_PID,0x701,40.0,,,,,,Economico,1.163
1787594751263,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594751263,CAN_DBC,0x100,40.0,1200,,,,,Economico,
1787594751313,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594751362,OBD_PID,0x702,,1205,,,,,Economico,1.611
1787594751363,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594751363,CAN_DBC,0x100,40.0,1210,,,,,Economico,
1787594751413,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594751462,OBD_PID,0x703,,,10.2,,,,Economico,1.060
1787594751463,CAN_DBC,0x200,,,9.8,7.8,,,Economico,
1787594751463,CAN_DBC,0x100,41.0,1250,,,,,Economico,
1787594751513,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594751563,CAN_DBC,0x200,,,11.0,8.6,,,Economico,
1787594751564,CAN_DBC,0x100,43.0,1307,,,,,Economico,
1787594751564,OBD_PID,0x704,,,,9.0,,,Economico,2.982
1787594751613,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594751663,CAN_DBC,0x200,,,11.8,9.8,,,Economico,
1787594751664,CAN_DBC,0x100,45.0,1388,,,,,Economico,
1787594751664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594751664,OBD_PID,0x705,,,,,2.96,,Economico,2.387
1787594751713,CAN_DBC,0x200,,,12.9,11.0,,,Economico,
1787594751763,CAN_DBC,0x200,,,13.7,11.0,,,Economico,
1787594751764,CAN_DBC,0x100,48.0,1490,,,,,Economico,
1787594751764,OBD_PID,0x706,,,,,,87.0,Economico,1.729
1787594751813,CAN_DBC,0x200,,,14.9,11.8,,,Economico,
1787594751863,CAN_DBC,0x200,,,15.7,12.9,,,Economico,
1787594751864,CAN_DBC,0x100,52.0,1602,,,,,Economico,
1787594751865,OBD_PID,0x701,52.0,,,,,,Economico,1.291
1787594751913,CAN_DBC,0x200,,,16.9,13.7,,,Economico,
1787594751963,CAN_DBC,0x200,,,17.6,14.9,,,Economico,
1787594751964,CAN_DBC,0x100,56.0,1725,,,,,Economico,
1787594751968,OBD_PID,0x702,,1725,,,,,Economico,1.097
1787594752013,CAN_DBC,0x200,,,18.8,15.7,,,Economico,
1787594752063,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594752064,CAN_DBC,0x100,60.0,1852,,,,,Economico,
1787594752070,OBD_PID,0x703,,,20.0,,,,Economico,1.471
1787594752113,CAN_DBC,0x200,,,20.0,16.9,,,Economico,
1787594752163,CAN_DBC,0x200,,,20.8,16.9,,,Economico,
1787594752164,CAN_DBC,0x100,63.0,1974,,,,,Economico,
1787594752171,OBD_PID,0x704,,,,16.9,,,Economico,1.958
1787594752213,CAN_DBC,0x200,,,22.0,17.6,,,Economico,
1787594752263,CAN_DBC,0x200,,,22.7,18.8,,,Economico,
1787594752264,CAN_DBC,0x100,67.0,2097,,,,,Economico,
1787594752270,OBD_PID,0x705,,,,,5.50,,Economico,1.115
1787594752313,CAN_DBC,0x200,,,23.9,20.0,,,Economico,
1787594752363,CAN_DBC,0x200,,,24.7,20.8,,,Economico,
1787594752364,CAN_DBC,0x100,71.0,2209,,,,,Economico,
1787594752371,OBD_PID,0x706,,,,,,87.0,Economico,1.139
1787594752413,CAN_DBC,0x200,,,25.9,22.0,,,Economico,
1787594752463,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594752464,CAN_DBC,0x100,74.0,2311,,,,,Economico,
1787594752501,OBD_PID,0x701,74.0,,,,,,Economico,14.958
1787594752524,CAN_DBC,0x200,,,26.7,22.0,,,Economico,
1787594752578,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594752578,CAN_DBC,0x100,76.0,2392,,,,,Economico,
1787594752613,CAN_DBC,0x200,,,27.8,22.7,,,Economico,
1787594752614,OBD_PID,0x702,,2423,,,,,Economico,1.875
1787594752663,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594752663,CAN_DBC,0x100,78.0,2449,,,,,Economico,
1787594752664,CAN_DBC,0x300,,,,,,87.0,Economico,
1787594752713,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594752714,OBD_PID,0x703,,,29.0,,,,Economico,1.825
1787594752763,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594752764,CAN_DBC,0x100,79.0,2489,,,,,Economico,
1787594752813,CAN_DBC,0x200,,,28.6,23.9,,,Economico,
1787594752815,OBD_PID,0x704,,,,23.9,,,Economico,1.895
1787594752863,CAN_DBC,0x200,,,29.8,24.7,,,Economico,
